produto,preco_real,imagem_url,rating,peso_g,preco_100g,categoria
Café Instantâneo Em Pó l. A. Coffee Kopiko 250G,71.32,https://americanas.vtexassets.com/arquivos/ids/13524842/7515354224_1_xlarge.jpg?v=638754409427830000,0.0,250.0,28.53,Café
Café Nescafé Original 100g Café Nescafé Original,34.79,https://americanas.vtexassets.com/arquivos/ids/11570300/2811196211_1_xlarge.jpg?v=638754190303730000,0.0,100.0,34.79,Café
Café Pelé Extra Forte A Vácuo 250G,74.05,https://americanas.vtexassets.com/arquivos/ids/10522242/7509080695_1_xlarge.jpg?v=638754072375900000,0.0,250.0,29.62,Café
Café Pelé Extra Forte A Vácuo 250G,37.73,https://americanas.vtexassets.com/arquivos/ids/9504599/7508304151_1_xlarge.jpg?v=638752513575500000,0.0,250.0,15.09,Café
Café Moido 3CORAÇÕES Gourmet Sul de Minas 250g,42.99,https://americanas.vtexassets.com/arquivos/ids/3460462/7497103510_1_xlarge.jpg?v=638751155272370000,0.0,250.0,17.2,Café
Café Torrado Em Grãos Pct. 250G,57.72,https://americanas.vtexassets.com/arquivos/ids/11260122/7473984817_1_xlarge.jpg?v=638754155989870000,0.0,250.0,23.09,Café
Café Gourmet Torrado E Moído Santa Monica - 250G,58.28,https://americanas.vtexassets.com/arquivos/ids/4953726/5102261316_1_xlarge.jpg?v=638751321579100000,0.0,250.0,23.31,Café
Café O Bridge Brooklyn 250g Torra Média 84pts,45.9,https://americanas.vtexassets.com/arquivos/ids/25102461/7472202547_1_xlarge.jpg?v=638755446683700000,0.0,250.0,18.36,Café
Café Solúvel Colombiano Juan Valdez Chocolate 95g,83.9,https://americanas.vtexassets.com/arquivos/ids/1163068/7305149789_1_xlarge.jpg?v=638750920004000000,0.0,95.0,88.32,Café
Café Gourmet Torrado/Moido Premium Caffe Baggio 250G,77.51,https://americanas.vtexassets.com/arquivos/ids/5284178/7479938146_1_xlarge.jpg?v=638751392589730000,0.0,250.0,31.0,Café
Café Lavazza Descafeinado Capsulas 58G 10Und,55.07,https://americanas.vtexassets.com/arquivos/ids/22799174/7499939000_1_xlarge.jpg?v=638755262283000000,0.0,58.0,94.95,Café
"Café Moído, Illy, 2 Latas de 125g",71.9,https://americanas.vtexassets.com/arquivos/ids/15927826/5271876371_1_xlarge.jpg?v=638754637482430000,0.0,125.0,57.52,Café
"Café em Grão, Baggio, Bourbon, 500g",87.5,https://americanas.vtexassets.com/arquivos/ids/6318684/5961218391_1_xlarge.jpg?v=638751629138600000,0.0,500.0,17.5,Café
Café Italiano lavazza Qualitá Rossa Moído (Vácuo) 250g,59.99,https://americanas.vtexassets.com/arquivos/ids/12608965/7474045321_1_xlarge.jpg?v=638754316624930000,0.0,250.0,24.0,Café
Café Orgânico native 90 gramas,65.68,https://americanas.vtexassets.com/arquivos/ids/2100157/51953371_1_xlarge.jpg?v=638751018344470000,5.0,90.0,72.98,Café
Café Pilão Solúvel Tradicional Kit 3 Sachês 40G,76.93,https://americanas.vtexassets.com/arquivos/ids/29649571/7498833698_1_xlarge.jpg?v=638755797273770000,0.0,40.0,192.33,Café
Café moído Illy Arabica Brasile Cerrado Mineiro Lata 250g,72.9,https://americanas.vtexassets.com/arquivos/ids/18204142/7475843470_1_xlarge.jpg?v=638754836586570000,0.0,250.0,29.16,Café
Café Santa Monica Gourmet Moído 250g,42.8,https://americanas.vtexassets.com/arquivos/ids/20716949/7497327442_1_xlarge.jpg?v=638755083717530000,0.0,250.0,17.12,Café
"Café Moído, Illy, Clássico, Lata 125g",36.9,https://americanas.vtexassets.com/arquivos/ids/24886405/5271879176_1_xlarge.jpg?v=638755430451400000,0.0,125.0,29.52,Café
"Café Moído, Bourbon Amarelo, Orfeu, 250G",77.58,https://americanas.vtexassets.com/arquivos/ids/17284558/5608084572_1_xlarge.jpg?v=638754754164300000,0.0,250.0,31.03,Café
"Café Latte, A Tal da Castanha e 3 Corações, 6 Caixas 200g",54.9,https://americanas.vtexassets.com/arquivos/ids/26307332/7365436667_1_xlarge.jpg?v=638792345290370000,0.0,200.0,27.45,Café
Café Torrado Em Grãos Gaggia 500G 100% Arábica,64.19,https://americanas.vtexassets.com/arquivos/ids/21770340/7500048141_1_xlarge.jpg?v=638755175766600000,0.0,500.0,12.84,Café
"Café Di Capri Stick Sachê 1,3g - Pacote 40 unid.",65.99,https://americanas.vtexassets.com/arquivos/ids/12608984/7473372535_1_xlarge.jpg?v=638754316625900000,0.0,3.0,2199.67,Café
"Café Moído, Bourbon Amarelo, Orfeu, 250G",98.39,https://americanas.vtexassets.com/arquivos/ids/29847510/6930266665_1_xlarge.jpg?v=638755813493930000,0.0,250.0,39.36,Café
Café Torrado e Moído Qualità Oro lavazza 250g,55.25,https://americanas.vtexassets.com/arquivos/ids/11577605/7321634987_1_xlarge.jpg?v=638754191502230000,0.0,250.0,22.1,Café
Café Espresso Clássico lavazza 57g,48.57,https://americanas.vtexassets.com/arquivos/ids/3001152/7495105506_1_xlarge.jpg?v=638751106699570000,0.0,57.0,85.21,Café
"Café Moído, Illy, Intenso, Lata 125g",36.9,https://americanas.vtexassets.com/arquivos/ids/13689880/5271873575_1_xlarge.jpg?v=638754426038000000,0.0,125.0,29.52,Café
"Café Em Grão, 250G, Orfeu, Clássico",73.3,https://americanas.vtexassets.com/arquivos/ids/10504253/5601908698_1_xlarge.jpg?v=638754070354430000,0.0,250.0,29.32,Café
Café Espresso Rossa lavazza 57g,42.82,https://americanas.vtexassets.com/arquivos/ids/4922659/7495105510_1_xlarge.jpg?v=638751317338100000,0.0,57.0,75.12,Café
Cafe De Acai 350G,87.42,https://americanas.vtexassets.com/arquivos/ids/24334038/5077448410_1_xlarge.jpg?v=638755389288600000,0.0,350.0,24.98,Café
Café Orgânico Moído 250 Gramas Santa Monica,72.22,https://americanas.vtexassets.com/arquivos/ids/24477468/5260954177_1_xlarge.jpg?v=638755400270470000,0.0,250.0,28.89,Café
Café Italiano lavazza Qualitá Rossa Moído Vácuo 250g,80.93,https://americanas.vtexassets.com/arquivos/ids/20304975/7474247401_1_xlarge.jpg?v=638755043900630000,0.0,250.0,32.37,Café
Café Gourmet Moído pra Francesa Expert Blenders 250g,51.0,https://americanas.vtexassets.com/arquivos/ids/16890669/4102635120_1_xlarge.jpg?v=638754719789300000,0.0,250.0,20.4,Café
"Café em Grão, Illy Selection, Guatemala, Lata 250g",72.9,https://americanas.vtexassets.com/arquivos/ids/17926620/5335459091_1_xlarge.jpg?v=638754811513430000,0.0,250.0,29.16,Café
Café Feminino Orgânico Moído Coopfam 250g,59.88,https://americanas.vtexassets.com/arquivos/ids/12426745/7356833257_1_xlarge.jpg?v=638754296473600000,0.0,250.0,23.95,Café
Café Solúvel Liofilizado Vidro granno 100g,45.08,https://americanas.vtexassets.com/arquivos/ids/10005862/7461259768_1_xlarge.jpg?v=638754002407670000,0.0,100.0,45.08,Café
Café lavazza Descafeinado Capsulas 58g 10und,53.99,https://americanas.vtexassets.com/arquivos/ids/4739569/7499937338_1_xlarge.jpg?v=638751295993370000,0.0,58.0,93.09,Café
Café Espresso Intenso lavazza 57g,53.67,https://americanas.vtexassets.com/arquivos/ids/13120187/7495105479_1_xlarge.jpg?v=638754369156700000,0.0,57.0,94.16,Café
"Café Solúvel Em Sachê Individual Stick Di Capri 1,3G - 40 U",72.95,https://americanas.vtexassets.com/arquivos/ids/18291781/7480258938_1_xlarge.jpg?v=638754844981770000,0.0,3.0,2431.67,Café
Café + mu cappuccino com canela E pimenta whey 200G,39.99,https://americanas.vtexassets.com/arquivos/ids/17357430/2998188384_1_xlarge.jpg?v=638754760471600000,0.0,200.0,20.0,Cappuccino
Café Cappuccino 3 Corações Light Sache 14g (10 und),33.99,https://americanas.vtexassets.com/arquivos/ids/28947761/7503115882_1_xlarge.jpg?v=638755740268300000,0.0,14.0,242.79,Cappuccino
Cafe caps lor espresso indonesia 52G,29.26,https://americanas.vtexassets.com/arquivos/ids/28890602/7335883141_1_xlarge.jpg?v=638792364640030000,0.0,52.0,56.27,Café
Café Familiar da Terra Sustentável Moído Coopfam 500g,46.88,https://americanas.vtexassets.com/arquivos/ids/6667980/7356833206_1_xlarge.jpg?v=638751668946670000,0.0,500.0,9.38,Café
Café Tenor 20 Sachês bravo café 140g,50.73,https://americanas.vtexassets.com/arquivos/ids/5142883/6782965084_1_xlarge.jpg?v=638751352410270000,0.0,140.0,36.24,Café
Café Especial Torrado em Grãos Intenso baobá 250g,38.3,https://americanas.vtexassets.com/arquivos/ids/16154726/7320028205_1_xlarge.jpg?v=638754656312070000,0.0,250.0,15.32,Café
Cafe caps lor espresso vanilla 52G,29.26,https://americanas.vtexassets.com/arquivos/ids/15296555/7335864871_1_xlarge.jpg?v=638792363759330000,0.0,52.0,56.27,Café
Café O Bridge Brooklyn 250g Torra Média 84pts,77.45,https://americanas.vtexassets.com/arquivos/ids/26158101/7486156760_1_xlarge.jpg?v=638755524758770000,0.0,250.0,30.98,Café
Café Lavazza Descafeinado Capsulas 58G 10Und,74.4,https://americanas.vtexassets.com/arquivos/ids/26153788/7500005289_1_xlarge.jpg?v=638755524498600000,0.0,58.0,128.28,Café
"Café Em Grão, 250G, Orfeu, Clássico",93.57,https://americanas.vtexassets.com/arquivos/ids/12346135/6905940081_1_xlarge.jpg?v=638754285463230000,0.0,250.0,37.43,Café
Barra de Chocolate Lacta Intense Amargo 60% Cacau Café 85g,9.99,https://americanas.vtexassets.com/arquivos/ids/453812/1694055321_1SZ.jpg?v=638750825067100000,4.6,85.0,11.75,Café
BALA POCKET CAFE ZERO ACUCAR 23G BALA POCKET ZERO ACUCAR CAFE 12X12UN,3.99,https://americanas.vtexassets.com/arquivos/ids/488571/7469317104_1_xlarge.jpg?v=638750828156700000,0.0,23.0,17.35,Café
Bebida Láctea UHT 15g Proteína Cappuccino Doce de Leite com Café Cacau e Canela Zero Lactose 3 Corações 250ml,8.99,https://americanas.vtexassets.com/arquivos/ids/420465/7468767545_1SZ.jpg?v=638750819821530000,5.0,15.0,59.93,Cappuccino
Barra de Chocolate Hershey's Special Dark Café 60% 85g,8.99,https://americanas.vtexassets.com/arquivos/ids/518444/2564544724_1SZ.jpg?v=638750830734200000,4.9,85.0,10.58,Café
Barra de Chocolate 1891 Café 55% Cacau 90g Neugebauer,11.99,https://americanas.vtexassets.com/arquivos/ids/481248/6479784459_1SZ.jpg?v=638750827553830000,0.0,90.0,13.32,Café
Bala Sam's Café Saco com 45g,3.49,https://americanas.vtexassets.com/arquivos/ids/489579/7088322100_1SZ.jpg?v=638750828242300000,5.0,45.0,7.76,Café
CAP CAFE BAILEYS 110G TRES CORACOES,27.99,https://americanas.vtexassets.com/arquivos/ids/543830/7500795685_1_xlarge.jpg?v=638750836132270000,0.0,110.0,25.45,Café
CAP CAFE DARK ROAST 80G TRES CORACOES,27.99,https://americanas.vtexassets.com/arquivos/ids/543429/7500795664_1_xlarge.jpg?v=638750836108570000,0.0,80.0,34.99,Café
Bala de Café Brazilian Coffee Florestal 500g,15.99,https://americanas.vtexassets.com/arquivos/ids/28980242/5274294747_1_xlarge.jpg?v=638755743206070000,4.0,500.0,3.2,Café
Bala Zero Açúcar Café Coffee Pocket Caixa C/100unid - 230g,32.99,https://americanas.vtexassets.com/arquivos/ids/18704886/7472999273_1_xlarge.jpg?v=638754884417430000,0.0,230.0,14.34,Café
Bala De Café Brazilian Coffee Riclan Pacote 500g Ideal Para Baleiro,19.9,https://americanas.vtexassets.com/arquivos/ids/4163972/5816448246_1_xlarge.jpg?v=638751232522200000,0.0,500.0,3.98,Café
3 Café Com Leite Solúvel Iguaçu Lata 200G,72.64,https://americanas.vtexassets.com/arquivos/ids/14855871/7506945095_1_xlarge.jpg?v=638754546426630000,0.0,200.0,36.32,Café
Bala Café Brazilian Coffee Lata 40g - 3 unidades,43.99,https://americanas.vtexassets.com/arquivos/ids/4935313/7487288994_1_xlarge.jpg?v=638751319119230000,0.0,40.0,109.97,Café
"2 Pacotes de 250g, Café Moído, Constantino",82.9,https://americanas.vtexassets.com/arquivos/ids/26529054/3030966199_1_xlarge.jpg?v=638755551873330000,0.0,250.0,33.16,Café
250g Café em Grãos Especial Orfeu Bourbon Amarelo 100% Arábica,58.61,https://americanas.vtexassets.com/arquivos/ids/11501238/7514092749_1_xlarge.jpg?v=638754182903100000,0.0,250.0,23.44,Café
"Chocolate Hersheys, 3 Barras 85G Café, Caramel Macchiato",72.17,https://americanas.vtexassets.com/arquivos/ids/26589994/7506266425_1_xlarge.jpg?v=638755556461700000,0.0,85.0,84.91,Café
"Chocolate Hersheys Café, Caramel Macchiato, Barra 85g",12.9,https://americanas.vtexassets.com/arquivos/ids/19354748/7464440774_1_xlarge.jpg?v=638754946421930000,0.0,85.0,15.18,Café
"Chocolate Hersheys Café, Espresso, Barra 85g",12.9,https://americanas.vtexassets.com/arquivos/ids/27316224/7464440781_1_xlarge.jpg?v=638755608392030000,0.0,85.0,15.18,Café
Chocolate Lacta Intense 60% Cacau Café 85g,15.99,https://americanas.vtexassets.com/arquivos/ids/11571133/2811319859_1_xlarge.jpg?v=638754190399430000,0.0,85.0,18.81,Café
Kit 3 Chocolate Lacta Intense 60% Cacau Café 85g,47.97,https://americanas.vtexassets.com/arquivos/ids/13879518/7358251146_1_xlarge.jpg?v=638754444642470000,0.0,85.0,56.44,Café
"Chocolate Hersheys 60% Cacau, Barra 85G Special Dark, Café",29.85,https://americanas.vtexassets.com/arquivos/ids/9480365/7464419620_1_xlarge.jpg?v=638752511040200000,0.0,85.0,35.12,Café
"Chocolate Hersheys Café, Cappuccino, Barra 85g",12.9,https://americanas.vtexassets.com/arquivos/ids/15045928/7464440772_1_xlarge.jpg?v=638754563043400000,0.0,85.0,15.18,Cappuccino
"Chocolate Hersheys, 3 Barras 85G Café, Espresso",92.98,https://americanas.vtexassets.com/arquivos/ids/12442397/7465406196_1_xlarge.jpg?v=638754298068730000,0.0,85.0,109.39,Café
"Chocolate Hersheys, 3 Barras 85G Café, Cappuccino",92.98,https://americanas.vtexassets.com/arquivos/ids/10749595/7464420032_1_xlarge.jpg?v=638754098083770000,0.0,85.0,109.39,Cappuccino
Suplemento alimentar nutridrink protein senior café com leite 380G,67.99,https://americanas.vtexassets.com/arquivos/ids/17589906/7476190512_1_xlarge.jpg?v=638754781492900000,0.0,380.0,17.89,Café
Complemento alimentar nutren senior café com leite 370G,99.49,https://americanas.vtexassets.com/arquivos/ids/9948198/2950052963_1_xlarge.jpg?v=638753996337100000,0.0,370.0,26.89,Café
Doce De Leite Com Café - Rocca - 420G,68.7,https://americanas.vtexassets.com/arquivos/ids/15865668/4995294405_1_xlarge.jpg?v=638754632621570000,0.0,420.0,16.36,Café
"Chocolate Hersheys 60% Cacau, Barra 85G Special Dark, Café",50.13,https://americanas.vtexassets.com/arquivos/ids/12153869/7506482313_1_xlarge.jpg?v=638754257047030000,0.0,85.0,58.98,Café
Villa Café Gourmet - Torrado e Moído - 250g,34.99,https://americanas.vtexassets.com/arquivos/ids/13338345/47473749_1_xlarge.jpg?v=638754391478730000,0.0,250.0,14.0,Café
"Chocolate Hersheys Café, Espresso, 3 Barras 85g",32.5,https://americanas.vtexassets.com/arquivos/ids/10731340/7464440806_1_xlarge.jpg?v=638754096010300000,0.0,85.0,38.24,Café
Bala de Café Brazilian Coffee Florestal 500g - 2 pacotes,33.99,https://americanas.vtexassets.com/arquivos/ids/16991910/7491191278_1_xlarge.jpg?v=638754728797430000,0.0,500.0,6.8,Café
Bala Café Coffee Pocket Cremosa Riclan 500g,15.99,https://americanas.vtexassets.com/arquivos/ids/12722613/5646860843_1_xlarge.jpg?v=638754327995000000,0.0,500.0,3.2,Café
Kit Café Santa Monica Moído 250G - Gourmet/Intenso,66.0,https://americanas.vtexassets.com/arquivos/ids/26649449/5649686529_1_xlarge.jpg?v=638755560793530000,0.0,250.0,26.4,Café
Bala de Café Brazilian Coffee Florestal 500g - 3 pacotes,49.99,https://americanas.vtexassets.com/arquivos/ids/10945277/7491191284_1_xlarge.jpg?v=638754120341470000,0.0,500.0,10.0,Café
Bala de Café Florestal Brazilian Coffee Pacote 500gr- 2un,74.99,https://americanas.vtexassets.com/arquivos/ids/14587943/7484315619_1_xlarge.jpg?v=638754523305930000,0.0,500.0,15.0,Café
"2 Pacotes de 250g, Café Moído, Três Corações Gourmet",72.9,https://americanas.vtexassets.com/arquivos/ids/8598465/2981613760_1_xlarge.jpg?v=638752401533170000,0.0,250.0,29.16,Café
Trufas Belgian Sabor Cafe 150gr,30.5,https://americanas.vtexassets.com/arquivos/ids/18917146/7511940739_1_xlarge.jpg?v=638754904464230000,0.0,150.0,20.33,Café
Açúcar Sachê 5G Demerara Com 400 Caravelas Natural Café Chá,82.25,https://americanas.vtexassets.com/arquivos/ids/10627634/6897905591_1_xlarge.jpg?v=638754084145700000,0.0,5.0,1645.0,Café
Yopro energy boost uht café expresso 15G de proteínas 250ML,11.49,https://americanas.vtexassets.com/arquivos/ids/11707784/7470378149_1_xlarge.jpg?v=638754206183330000,0.0,15.0,76.6,Café
Kit 3 Café Starbucks Torrado E Moído Verona 250G,94.83,https://americanas.vtexassets.com/arquivos/ids/17718787/3964547861_1_xlarge.jpg?v=638754793161800000,0.0,250.0,37.93,Café
Biscoito Doce de Café Coffee Joy 78g Mayora,17.5,https://americanas.vtexassets.com/arquivos/ids/28601879/7487166551_1_xlarge.jpg?v=638755710073500000,0.0,78.0,22.44,Café
"2 Pacotes de 250g, Café em Grão, Constantino",82.9,https://americanas.vtexassets.com/arquivos/ids/17839608/3030961822_1_xlarge.jpg?v=638754804163100000,0.0,250.0,33.16,Café
"Chocolate Hersheys Café, Caramel Macchiato, 3 Barras 85g",32.5,https://americanas.vtexassets.com/arquivos/ids/13764094/7464440778_1_xlarge.jpg?v=638754433641600000,0.0,85.0,38.24,Café
"Oh, My Crispy De Coco Assado Vegano Proteico 75G Sabor Café",50.97,https://americanas.vtexassets.com/arquivos/ids/24129722/7478027677_1_xlarge.jpg?v=638755373970230000,0.0,75.0,67.96,Café
250g Café em Grãos Especial Orfeu Arara 100% Arábica,65.33,https://americanas.vtexassets.com/arquivos/ids/23805221/7514092743_1_xlarge.jpg?v=638755349080870000,0.0,250.0,26.13,Café
Cappuccino Tradicional Villa Café 180G,51.2,https://americanas.vtexassets.com/arquivos/ids/7813121/5097681665_1_xlarge.jpg?v=638751785865900000,0.0,180.0,28.44,Cappuccino
Valda friends café 25G,6.99,https://americanas.vtexassets.com/arquivos/ids/2142812/5358803457_1_xlarge.jpg?v=638751022601800000,0.0,25.0,27.96,Café
250g Café em grãos Especial Orfeu Acauã 100% Arábica,65.33,https://americanas.vtexassets.com/arquivos/ids/23190644/7514092729_1_xlarge.jpg?v=638755295409330000,0.0,250.0,26.13,Café
250g Café Torrado e Moído Especial Orfeu Arara 100% Arábica,65.33,https://americanas.vtexassets.com/arquivos/ids/26222687/7514092741_1_xlarge.jpg?v=638755529495470000,0.0,250.0,26.13,Café
2Pct Bala De Café Florestal Brazilian Coffee Pacote 500Gr,74.99,https://americanas.vtexassets.com/arquivos/ids/21048347/7482625448_1_xlarge.jpg?v=638755115325270000,0.0,500.0,15.0,Café
Mistura Café Com Leite Em Sachê 3 Corações 20G - 10 Und,44.8,https://americanas.vtexassets.com/arquivos/ids/3131271/7481078737_1_xlarge.jpg?v=638751120365930000,0.0,20.0,224.0,Café
Crema Café Leite Em Pó Di Capri Sachê 7G 25 Unidades,55.63,https://americanas.vtexassets.com/arquivos/ids/6596139/6013490483_1_xlarge.jpg?v=638751660800330000,0.0,7.0,794.71,Café
Bala De Café Florestal Brazilian Coffee Pacote 500Gr-2Pct,74.99,https://americanas.vtexassets.com/arquivos/ids/2750606/7482625415_1_xlarge.jpg?v=638751082294070000,0.0,500.0,15.0,Café
2pct Bala de Café Florestal Brazilian Coffee Pacote 500gr,74.99,https://americanas.vtexassets.com/arquivos/ids/18703793/7484315689_1_xlarge.jpg?v=638754884326330000,0.0,500.0,15.0,Café
Mistura Café Com Leite Em Sachê 3 Corações 20G - 10 Und,27.62,https://americanas.vtexassets.com/arquivos/ids/24059120/7199967154_1_xlarge.jpg?v=638755368457630000,0.0,20.0,138.1,Café
250g Café em Grãos Especial Orfeu Intenso 100% Arábica,65.33,https://americanas.vtexassets.com/arquivos/ids/26149731/7514092737_1_xlarge.jpg?v=638755524078530000,0.0,250.0,26.13,Café
250g Café em Grãos Especial Orfeu Clássico 100% Arábica,65.33,https://americanas.vtexassets.com/arquivos/ids/8227290/7514092723_1_xlarge.jpg?v=638752369666100000,0.0,250.0,26.13,Café
250g Café torrado e moído Orfeu Intenso 100% Arábica,62.31,https://americanas.vtexassets.com/arquivos/ids/21423121/7514092735_1_xlarge.jpg?v=638755148037870000,0.0,250.0,24.92,Café
"Chocolate Hersheys Café, Espresso, 5 Barras 85g",52.5,https://americanas.vtexassets.com/arquivos/ids/6598369/7464440794_1_xlarge.jpg?v=638751660952830000,0.0,85.0,61.76,Café
Mistura Café Com Leite Em Sachê 3 Corações 20G - 10 Und,47.89,https://americanas.vtexassets.com/arquivos/ids/24761073/7474451551_1_xlarge.jpg?v=638755421083000000,0.0,20.0,239.45,Café
"Chocolate Hersheys Café, Cappuccino, 5 Barras 85g",52.5,https://americanas.vtexassets.com/arquivos/ids/4595226/7464440802_1_xlarge.jpg?v=638751280057330000,0.0,85.0,61.76,Cappuccino
250g Café torrado e moído Especial Orfeu Acauã 100% Arábica,65.33,https://americanas.vtexassets.com/arquivos/ids/10150060/7514092725_1_xlarge.jpg?v=638754030042230000,0.0,250.0,26.13,Café
Bala De Café Florestal Brazilian Coffee Pacote 500Gr- 2Un,74.99,https://americanas.vtexassets.com/arquivos/ids/18963538/7482624869_1_xlarge.jpg?v=638754908867730000,0.0,500.0,15.0,Café
Cappuccino Chocolate (Mocaccino) Villa Café 200 G,26.07,https://americanas.vtexassets.com/arquivos/ids/15541870/5320070981_1_xlarge.jpg?v=638754605562230000,0.0,200.0,13.04,Cappuccino
Pó Metálico Marrom Café Ag 100G,55.0,https://americanas.vtexassets.com/arquivos/ids/3607821/7448618757_1_xlarge.jpg?v=638751170357630000,0.0,100.0,55.0,Café
